                                                            ZZ203S       1249125159937519332002402625                                                      20260101           
                                                            203B S       0541287069305008377001041125                                                      20260101           
9999900000NON-METRO                                         203B S02000000541287069305008377001041125NE023NEBRASKA                  BUTLER COUNTY          2026010102000002025
3654000000OMAHA, NE-IA                                      203B S03450000541287069305008377001041125NE025NEBRASKA                  CASS COUNTY            2026010103450002025
9999900000NON-METRO                                         203B S01410000541287069305008377001041125NE027NEBRASKA                  CEDAR COUNTY           2026010101840002023
9999900000NON-METRO                                         203B S02370000541287069305008377001041125NE029NEBRASKA                  CHASE COUNTY           2026010102440002024
9999900000NON-METRO                                         203B S01280000541287069305008377001041125NE031NEBRASKA                  CHERRY COUNTY          2026010101690002023
9999900000NON-METRO                                         203B S01450000541287069305008377001041125NE033NEBRASKA                  CHEYENNE COUNTY        2026010101450002025
2558000000HASTINGS, NE                                      203B S01800000541287069305008377001041125NE035NEBRASKA                  CLAY COUNTY            2026010101800002025
1810000000COLUMBUS, NE                                      203B S02500000541287069305008377001041125NE037NEBRASKA                  COLFAX COUNTY          2026010102500002025
9999900000NON-METRO                                         203B S01370000541287069305008377001041125NE039NEBRASKA                  CUMING COUNTY          2026010101400002023
9999900000NON-METRO                                         203B S01180000541287069305008377001041125NE041NEBRASKA                  CUSTER COUNTY          2026010101720002022
4358000000SIOUX CITY, IA-NE-SD                              203B S02850000541287069305008377001041125NE043NEBRASKA                  DAKOTA COUNTY          2026010103590002023
9999900000NON-METRO                                         203B S01340000541287069305008377001041125NE045NEBRASKA                  DAWES COUNTY           2026010101340002025
3042000000LEXINGTON, NE                                     203B H03070000603750077290009342501161050NE047NEBRASKA                  DAWSON COUNTY          2023010105250002022
9999900000NON-METRO                                         203B S01100000541287069305008377001041125NE049NEBRASKA                  DEUEL COUNTY           2026010101200002022
9999900000NON-METRO                                         203B S01880000541287069305008377001041125NE051NEBRASKA                  DIXON COUNTY           2026010101880002025
2334000000FREMONT, NE                                       203B S02020000541287069305008377001041125NE053NEBRASKA                  DODGE COUNTY           2026010102040002023
3654000000OMAHA, NE-IA                                      203B S03450000541287069305008377001041125NE055NEBRASKA                  DOUGLAS COUNTY         2026010103450002025
9999900000NON-METRO                                         203B S01710000541287069305008377001041125NE057NEBRASKA                  DUNDY COUNTY           2026010101710002025
9999900000NON-METRO                                         203B S01250000541287069305008377001041125NE059NEBRASKA                  FILLMORE COUNTY        2026010102670002024
9999900000NON-METRO                                         203B S01320000541287069305008377001041125NE061NEBRASKA                  FRANKLIN COUNTY        2026010101320002025
9999900000NON-METRO                                         203B S01050000541287069305008377001041125NE063NEBRASKA                  FRONTIER COUNTY        2026010101300002023
9999900000NON-METRO                                         203B S00750000541287069305008377001041125NE065NEBRASKA                  FURNAS COUNTY          2026010101180002024
1310000000BEATRICE, NE                                      203B S01490000541287069305008377001041125NE067NEBRASKA                  GAGE COUNTY            2026010101490002025
9999900000NON-METRO                                         203B S00620000541287069305008377001041125NE069NEBRASKA                  GARDEN COUNTY          2026010100690002023
9999900000NON-METRO                                         203B S02100000541287069305008377001041125NE071NEBRASKA                  GARFIELD COUNTY        2026010102100002025
3042000000LEXINGTON, NE                                     203B H03070000603750077290009342501161050NE073NEBRASKA                  GOSPER COUNTY          2023010105250002022
9999900000NON-METRO                                         203B S01650000541287069305008377001041125NE075NEBRASKA                  GRANT COUNTY           2026010101650002025
9999900000NON-METRO                                         203B S00700000541287069305008377001041125NE077NEBRASKA                  GREELEY COUNTY         2026010100990002022
2426000000GRAND ISLAND, NE                                  203B S02300000541287069305008377001041125NE079NEBRASKA                  HALL COUNTY            2026010102300002025
9999900000NON-METRO                                         203B S02390000541287069305008377001041125NE081NEBRASKA                  HAMILTON COUNTY        2026010102390002025
9999900000NON-METRO                                         203B S01250000541287069305008377001041125NE083NEBRASKA                  HARLAN COUNTY          2026010101620002023
9999900000NON-METRO                                         203B S00680000541287069305008377001041125NE085NEBRASKA                  HAYES COUNTY           2026010101450002024
9999900000NON-METRO                                         203B S00630000541287069305008377001041125NE087NEBRASKA                  HITCHCOCK COUNT        2026010101180002024
9999900000NON-METRO                                         203B S02020000541287069305008377001041125NE089NEBRASKA                  HOLT COUNTY            2026010102020002025
9999900000NON-METRO                                         203B S01140000541287069305008377001041125NE091NEBRASKA                  HOOKER COUNTY          2026010101260002022
2426000000GRAND ISLAND, NE                                  203B S02300000541287069305008377001041125NE093NEBRASKA                  HOWARD COUNTY          2026010102300002025
9999900000NON-METRO                                         203B S01050000541287069305008377001041125NE095NEBRASKA                  JEFFERSON COUNT        2026010102390002023
9999900000NON-METRO                                         203B S01910000541287069305008377001041125NE097NEBRASKA                  JOHNSON COUNTY         2026010101910002025
2826000000KEARNEY, NE                                       203B S02530000541287069305008377001041125NE099NEBRASKA                  KEARNEY COUNTY         2026010103320002023
